Gaston	 North Carolina	227,943	364	Charlotte-Concord-Gastonia, NC-SC Metropolitan Statistical Area
Gates	 North Carolina	10,478	346	Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area
Graham	 North Carolina	8,030	302	
Granville	 North Carolina	60,992	537	Durham-Chapel Hill, NC Metropolitan Statistical Area
Greene	 North Carolina	20,451	266	
Guilford	 North Carolina	541,299	658	Greensboro-High Point, NC Metropolitan Statistical Area
Halifax	 North Carolina	48,622	731	Roanoke Rapids, NC Micropolitan Statistical Area
Harnett	 North Carolina	133,568	601	Fayetteville, NC Metropolitan Statistical Area
Haywood	 North Carolina	62,089	555	Asheville, NC Metropolitan Statistical Area
Henderson	 North Carolina	116,281	375	Asheville, NC Metropolitan Statistical Area
Hertford	 North Carolina	21,552	360	
Hoke	 North Carolina	52,082	392	Fayetteville, NC Metropolitan Statistical Area
Hyde	 North Carolina	4,589	1424	
Iredell	 North Carolina	186,693	597	Charlotte-Concord-Gastonia, NC-SC Metropolitan Statistical Area
Jackson	 North Carolina	43,109	494	Cullowhee, NC Micropolitan Statistical Area
Johnston	 North Carolina	215,999	796	Raleigh, NC Metropolitan Statistical Area
Jones	 North Carolina	9,172	473	New Bern, NC Metropolitan Statistical Area
Lee	 North Carolina	63,285	259	Sanford, NC Micropolitan Statistical Area
Lenoir	 North Carolina	55,122	402	Kinston, NC Micropolitan Statistical Area
Lincoln	 North Carolina	86,810	307	Charlotte-Concord-Gastonia, NC-SC Metropolitan Statistical Area
McDowell	 North Carolina	44,578	519	Marion, NC Micropolitan Statistical Area
Macon	 North Carolina	37,014	452	
Madison	 North Carolina	21,193	461	Asheville, NC Metropolitan Statistical Area
Martin	 North Carolina	22,031	446	
Mecklenburg	 North Carolina	1,115,482	546	Charlotte-Concord-Gastonia, NC-SC Metropolitan Statistical Area
Mitchell	 North Carolina	14,903	222	
Montgomery	 North Carolina	25,751	502	
Moore	 North Carolina	99,727	706	Pinehurst-Southern Pines, NC Micropolitan Statistical Area
Nash	 North Carolina	94,970	543	Rocky Mount, NC Metropolitan Statistical Area
New Hanover	 North Carolina	225,702	328	Wilmington, NC Metropolitan Statistical Area
Northampton	 North Carolina	17,471	551	Roanoke Rapids, NC Micropolitan Statistical Area
Onslow	 North Carolina	204,576	909	Jacksonville, NC Metropolitan Statistical Area
Orange	 North Carolina	148,696	401	Durham-Chapel Hill, NC Metropolitan Statistical Area
Pamlico	 North Carolina	12,276	566	New Bern, NC Metropolitan Statistical Area
Pasquotank	 North Carolina	40,568	289	Elizabeth City, NC Micropolitan Statistical Area
Pender	 North Carolina	60,203	933	Wilmington, NC Metropolitan Statistical Area
Perquimans	 North Carolina	13,005	329	Elizabeth City, NC Micropolitan Statistical Area
Person	 North Carolina	39,097	404	Durham-Chapel Hill, NC Metropolitan Statistical Area
Pitt	 North Carolina	170,243	655	Greenville, NC Metropolitan Statistical Area
Polk	 North Carolina	19,328	239	
Randolph	 North Carolina	144,171	790	Greensboro-High Point, NC Metropolitan Statistical Area
Richmond	 North Carolina	42,946	480	Rockingham, NC Micropolitan Statistical Area
Robeson	 North Carolina	116,530	951	Lumberton, NC Micropolitan Statistical Area
Rockingham	 North Carolina	91,096	572	Greensboro-High Point, NC Metropolitan Statistical Area
Rowan	 North Carolina	146,875	524	Charlotte-Concord-Gastonia, NC-SC Metropolitan Statistical Area
Rutherford	 North Carolina	64,444	566	Forest City, NC Micropolitan Statistical Area
Sampson	 North Carolina	59,036	947	
Scotland	 North Carolina	34,174	321	Laurinburg, NC Micropolitan Statistical Area
Stanly	 North Carolina	62,504	404	Albemarle, NC Micropolitan Statistical Area
Stokes	 North Carolina	44,520	456	Winston-Salem, NC Metropolitan Statistical Area
Surry	 North Carolina	71,359	538	Mount Airy, NC Micropolitan Statistical Area
Swain	 North Carolina	14,117	541	Cullowhee, NC Micropolitan Statistical Area
Transylvania	 North Carolina	32,986	381	Brevard, NC Micropolitan Statistical Area
Tyrrell	 North Carolina	3,245	600	
Union	 North Carolina	238,267	640	Charlotte-Concord-Gastonia, NC-SC Metropolitan Statistical Area
Vance	 North Carolina	42,578	270	Henderson, NC Micropolitan Statistical Area
Wake	 North Carolina	1,129,410	857	Raleigh, NC Metropolitan Statistical Area
Warren	 North Carolina	18,642	444	
Washington	 North Carolina	11,003	424	
Watauga	 North Carolina	54,086	313	Boone, NC Micropolitan Statistical Area
Wayne	 North Carolina	117,333	557	Goldsboro, NC Metropolitan Statistical Area
Wilkes	 North Carolina	65,969	760	North Wilkesboro, NC Micropolitan Statistical Area
Wilson	 North Carolina	78,784	374	Wilson, NC Micropolitan Statistical Area
Yadkin	 North Carolina	37,214	337	Winston-Salem, NC Metropolitan Statistical Area
Yancey	 North Carolina	18,470	313	
